Using cpu device
Logging to C:\Users\hntran\asv_runs\tensorboard\ppo_formulation_seed0_v2_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    std                  | 0.81        |
|    value_loss           | 0.644       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.9        |
|    ep_rew_mean          | -39.6       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 44          |
|    time_elapsed         | 1627        |
|    total_timesteps      | 225280      |
| train/                  |             |
|    approx_kl            | 0.015201904 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.42       |
|    explained_variance   | 0.782       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.377       |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.0129     |
|    std                  | 0.81        |
|    value_loss           | 1.03        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55          |
|    ep_rew_mean          | 34          |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 45          |
|    time_elapsed         | 1672        |
|    total_timesteps      | 230400      |
| train/                  |             |
|    approx_kl            | 0.017385826 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.832       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.224       |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.808       |
|    value_loss           | 0.837       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.5        |
|    ep_rew_mean          | 5.5         |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 46          |
|    time_elapsed         | 1724        |
|    total_timesteps      | 235520      |
| train/                  |             |
|    approx_kl            | 0.009674954 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.195       |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0125     |
|    std                  | 0.804       |
|    value_loss           | 0.486       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.6        |
|    ep_rew_mean          | -43.5       |
| time/                   |             |
|    fps                  | 135         |
|    iterations           | 47          |
|    time_elapsed         | 1773        |
|    total_timesteps      | 240640      |
| train/                  |             |
