Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v12_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    std                          | 0.745       |
|    value_loss                   | 0.284       |
-------------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61          |
|    ep_rew_mean          | 76.6        |
| time/                   |             |
|    fps                  | 160         |
|    iterations           | 41          |
|    time_elapsed         | 1304        |
|    total_timesteps      | 209920      |
| train/                  |             |
|    approx_kl            | 0.015456766 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0955      |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.0155     |
|    std                  | 0.743       |
|    value_loss           | 0.499       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.4        |
|    ep_rew_mean          | 29.1        |
| time/                   |             |
|    fps                  | 161         |
|    iterations           | 42          |
|    time_elapsed         | 1333        |
|    total_timesteps      | 215040      |
| train/                  |             |
|    approx_kl            | 0.019791134 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.23       |
|    explained_variance   | 0.908       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00636    |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.0196     |
|    std                  | 0.731       |
|    value_loss           | 0.094       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.5        |
|    ep_rew_mean          | 76.9        |
| time/                   |             |
|    fps                  | 161         |
|    iterations           | 43          |
|    time_elapsed         | 1363        |
|    total_timesteps      | 220160      |
| train/                  |             |
|    approx_kl            | 0.015016379 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.758       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.184       |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.0156     |
|    std                  | 0.727       |
|    value_loss           | 0.789       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.6       |
|    ep_rew_mean          | 54.1       |
| time/                   |            |
|    fps                  | 161        |
|    iterations           | 44         |
|    time_elapsed         | 1394       |
|    total_timesteps      | 225280     |
| train/                  |            |
|    approx_kl            | 0.02118662 |
|    clip_fraction        | 0.174      |
|    clip_range           | 0.2        |
